t,x,y
90000,1.4958e+11,2.15818e+09
180000,1.50428e+11,-2.4928e+10
270000,1.51542e+11,-6.17671e+10
360000,1.52618e+11,-9.85873e+10
450000,1.53667e+11,-1.35386e+11
540000,1.54697e+11,-1.72163e+11
630000,1.55712e+11,-2.08922e+11
720000,1.56718e+11,-2.45663e+11
810000,1.57717e+11,-2.8239e+11
900000,1.58711e+11,-3.19103e+11
990000,1.59701e+11,-3.55804e+11
1.08e+06,1.60688e+11,-3.92495e+11
1.17e+06,1.61672e+11,-4.29176e+11
1.26e+06,1.62655e+11,-4.65848e+11
1.35e+06,1.63636e+11,-5.02512e+11
1.44e+06,1.64616e+11,-5.39167e+11
1.53e+06,1.65594e+11,-5.75815e+11
1.62e+06,1.66572e+11,-6.12456e+11
1.71e+06,1.67549e+11,-6.4909e+11
1.8e+06,1.68525e+11,-6.85718e+11
1.89e+06,1.695e+11,-7.22339e+11
1.98e+06,1.70475e+11,-7.58954e+11
2.07e+06,1.71449e+11,-7.95563e+11
2.16e+06,1.72423e+11,-8.32166e+11
2.25e+06,1.73397e+11,-8.68764e+11
2.34e+06,1.7437e+11,-9.05355e+11
2.43e+06,1.75343e+11,-9.41942e+11
2.52e+06,1.76315e+11,-9.78523e+11
2.61e+06,1.77287e+11,-1.0151e+12
2.7e+06,1.78259e+11,-1.05167e+12
2.79e+06,1.79231e+11,-1.08823e+12
2.88e+06,1.80202e+11,-1.12479e+12
2.97e+06,1.81173e+11,-1.16135e+12
3.06e+06,1.82144e+11,-1.1979e+12
3.15e+06,1.83115e+11,-1.23444e+12
3.24e+06,1.84085e+11,-1.27098e+12
3.33e+06,1.85055e+11,-1.30752e+12
3.42e+06,1.86025e+11,-1.34405e+12
3.51e+06,1.86995e+11,-1.38057e+12
3.6e+06,1.87965e+11,-1.41709e+12
3.69e+06,1.88934e+11,-1.45361e+12
3.78e+06,1.89904e+11,-1.49012e+12
3.87e+06,1.90873e+11,-1.52663e+12
3.96e+06,1.91842e+11,-1.56313e+12
4.05e+06,1.9281e+11,-1.59962e+12
4.14e+06,1.93779e+11,-1.63612e+12
4.23e+06,1.94747e+11,-1.6726e+12
4.32e+06,1.95716e+11,-1.70908e+12
4.41e+06,1.96684e+11,-1.74556e+12
4.5e+06,1.97652e+11,-1.78204e+12
4.59e+06,1.9862e+11,-1.8185e+12
4.68e+06,1.99587e+11,-1.85497e+12
4.77e+06,2.00555e+11,-1.89143e+12
4.86e+06,2.01522e+11,-1.92788e+12
4.95e+06,2.0249e+11,-1.96433e+12
5.04e+06,2.03457e+11,-2.00078e+12
5.13e+06,2.04424e+11,-2.03722e+12
5.22e+06,2.0539e+11,-2.07366e+12
5.31e+06,2.06357e+11,-2.11009e+12
5.4e+06,2.07324e+11,-2.14652e+12
5.49e+06,2.0829e+11,-2.18294e+12
5.58e+06,2.09256e+11,-2.21936e+12
5.67e+06,2.10222e+11,-2.25577e+12
5.76e+06,2.11188e+11,-2.29218e+12
5.85e+06,2.12154e+11,-2.32858e+12
5.94e+06,2.1312e+11,-2.36498e+12
6.03e+06,2.14086e+11,-2.40138e+12
6.12e+06,2.15051e+11,-2.43777e+12
6.21e+06,2.16016e+11,-2.47416e+12
6.3e+06,2.16982e+11,-2.51054e+12
6.39e+06,2.17947e+11,-2.54692e+12
6.48e+06,2.18912e+11,-2.58329e+12
6.57e+06,2.19876e+11,-2.61966e+12
6.66e+06,2.20841e+11,-2.65603e+12
6.75e+06,2.21806e+11,-2.69239e+12
6.84e+06,2.2277e+11,-2.72874e+12
6.93e+06,2.23734e+11,-2.76509e+12
7.02e+06,2.24699e+11,-2.80144e+12
7.11e+06,2.25663e+11,-2.83778e+12
7.2e+06,2.26627e+11,-2.87412e+12
7.29e+06,2.27591e+11,-2.91045e+12
7.38e+06,2.28554e+11,-2.94678e+12
7.47e+06,2.29518e+11,-2.9831e+12
7.56e+06,2.30481e+11,-3.01942e+12
7.65e+06,2.31445e+11,-3.05574e+12
7.74e+06,2.32408e+11,-3.09205e+12
7.83e+06,2.33371e+11,-3.12836e+12
7.92e+06,2.34334e+11,-3.16466e+12
8.01e+06,2.35297e+11,-3.20096e+12
8.1e+06,2.36259e+11,-3.23725e+12
8.19e+06,2.37222e+11,-3.27354e+12
8.28e+06,2.38184e+11,-3.30982e+12
8.37e+06,2.39147e+11,-3.3461e+12
8.46e+06,2.40109e+11,-3.38238e+12
8.55e+06,2.41071e+11,-3.41865e+12
8.64e+06,2.42033e+11,-3.45492e+12
8.73e+06,2.42995e+11,-3.49118e+12
8.82e+06,2.43957e+11,-3.52743e+12
8.91e+06,2.44918e+11,-3.56369e+12
9e+06,2.4588e+11,-3.59994e+12
9.09e+06,2.46841e+11,-3.63618e+12
9.18e+06,2.47802e+11,-3.67242e+12
9.27e+06,2.48763e+11,-3.70866e+12
9.36e+06,2.49724e+11,-3.74489e+12
9.45e+06,2.50685e+11,-3.78111e+12
9.54e+06,2.51646e+11,-3.81734e+12
9.63e+06,2.52607e+11,-3.85355e+12
9.72e+06,2.53567e+11,-3.88977e+12
9.81e+06,2.54528e+11,-3.92598e+12
9.9e+06,2.55488e+11,-3.96218e+12
9.99e+06,2.56448e+11,-3.99838e+12
1.008e+07,2.57408e+11,-4.03458e+12
1.017e+07,2.58368e+11,-4.07077e+12
1.026e+07,2.59328e+11,-4.10696e+12
1.035e+07,2.60287e+11,-4.14314e+12
1.044e+07,2.61247e+11,-4.17932e+12
1.053e+07,2.62206e+11,-4.21549e+12
1.062e+07,2.63166e+11,-4.25166e+12
1.071e+07,2.64125e+11,-4.28782e+12
1.08e+07,2.65084e+11,-4.32398e+12
1.089e+07,2.66043e+11,-4.36014e+12
1.098e+07,2.67002e+11,-4.39629e+12
1.107e+07,2.67961e+11,-4.43244e+12
1.116e+07,2.68919e+11,-4.46858e+12
1.125e+07,2.69878e+11,-4.50472e+12
1.134e+07,2.70836e+11,-4.54085e+12
1.143e+07,2.71794e+11,-4.57698e+12
1.152e+07,2.72752e+11,-4.61311e+12
1.161e+07,2.7371e+11,-4.64923e+12
1.17e+07,2.74668e+11,-4.68534e+12
1.179e+07,2.75626e+11,-4.72145e+12
1.188e+07,2.76584e+11,-4.75756e+12
1.197e+07,2.77541e+11,-4.79366e+12
1.206e+07,2.78499e+11,-4.82976e+12
1.215e+07,2.79456e+11,-4.86586e+12
1.224e+07,2.80413e+11,-4.90195e+12
1.233e+07,2.8137e+11,-4.93803e+12
1.242e+07,2.82327e+11,-4.97411e+12
1.251e+07,2.83284e+11,-5.01019e+12
1.26e+07,2.84241e+11,-5.04626e+12
1.269e+07,2.85197e+11,-5.08233e+12
1.278e+07,2.86154e+11,-5.11839e+12
1.287e+07,2.8711e+11,-5.15445e+12
1.296e+07,2.88066e+11,-5.1905e+12
1.305e+07,2.89022e+11,-5.22655e+12
1.314e+07,2.89978e+11,-5.2626e+12
1.323e+07,2.90934e+11,-5.29864e+12
1.332e+07,2.9189e+11,-5.33467e+12
1.341e+07,2.92846e+11,-5.3707e+12
1.35e+07,2.93801e+11,-5.40673e+12
1.359e+07,2.94757e+11,-5.44276e+12
1.368e+07,2.95712e+11,-5.47877e+12
1.377e+07,2.96667e+11,-5.51479e+12
1.386e+07,2.97622e+11,-5.5508e+12
1.395e+07,2.98577e+11,-5.5868e+12
1.404e+07,2.99532e+11,-5.6228e+12
1.413e+07,3.00487e+11,-5.6588e+12
1.422e+07,3.01441e+11,-5.69479e+12
1.431e+07,3.02396e+11,-5.73078e+12
1.44e+07,3.0335e+11,-5.76676e+12
1.449e+07,3.04304e+11,-5.80274e+12
1.458e+07,3.05258e+11,-5.83871e+12
1.467e+07,3.06212e+11,-5.87468e+12
1.476e+07,3.07166e+11,-5.91065e+12
1.485e+07,3.0812e+11,-5.94661e+12
1.494e+07,3.09073e+11,-5.98257e+12
1.503e+07,3.10027e+11,-6.01852e+12
1.512e+07,3.1098e+11,-6.05447e+12
1.521e+07,3.11933e+11,-6.09041e+12
1.53e+07,3.12887e+11,-6.12635e+12
1.539e+07,3.1384e+11,-6.16228e+12
1.548e+07,3.14793e+11,-6.19821e+12
1.557e+07,3.15745e+11,-6.23414e+12
1.566e+07,3.16698e+11,-6.27006e+12
1.575e+07,3.17651e+11,-6.30597e+12
1.584e+07,3.18603e+11,-6.34188e+12
1.593e+07,3.19555e+11,-6.37779e+12
1.602e+07,3.20507e+11,-6.41369e+12
1.611e+07,3.2146e+11,-6.44959e+12
1.62e+07,3.22412e+11,-6.48549e+12
1.629e+07,3.23363e+11,-6.52138e+12
1.638e+07,3.24315e+11,-6.55726e+12
1.647e+07,3.25267e+11,-6.59314e+12
1.656e+07,3.26218e+11,-6.62902e+12
1.665e+07,3.27169e+11,-6.66489e+12
1.674e+07,3.28121e+11,-6.70076e+12
1.683e+07,3.29072e+11,-6.73662e+12
1.692e+07,3.30023e+11,-6.77248e+12
1.701e+07,3.30974e+11,-6.80833e+12
1.71e+07,3.31925e+11,-6.84418e+12
1.719e+07,3.32875e+11,-6.88003e+12
1.728e+07,3.33826e+11,-6.91587e+12
1.737e+07,3.34776e+11,-6.9517e+12
1.746e+07,3.35726e+11,-6.98753e+12
1.755e+07,3.36677e+11,-7.02336e+12
1.764e+07,3.37627e+11,-7.05918e+12
1.773e+07,3.38577e+11,-7.095e+12
1.782e+07,3.39526e+11,-7.13081e+12
1.791e+07,3.40476e+11,-7.16662e+12
1.8e+07,3.41426e+11,-7.20243e+12
1.809e+07,3.42375e+11,-7.23823e+12
1.818e+07,3.43324e+11,-7.27402e+12
1.827e+07,3.44274e+11,-7.30982e+12
1.836e+07,3.45223e+11,-7.3456e+12
1.845e+07,3.46172e+11,-7.38138e+12
1.854e+07,3.47121e+11,-7.41716e+12
1.863e+07,3.48069e+11,-7.45294e+12
1.872e+07,3.49018e+11,-7.4887e+12
1.881e+07,3.49966e+11,-7.52447e+12
1.89e+07,3.50915e+11,-7.56023e+12
1.899e+07,3.51863e+11,-7.59598e+12
1.908e+07,3.52811e+11,-7.63173e+12
1.917e+07,3.53759e+11,-7.66748e+12
1.926e+07,3.54707e+11,-7.70322e+12
1.935e+07,3.55655e+11,-7.73896e+12
1.944e+07,3.56603e+11,-7.77469e+12
1.953e+07,3.5755e+11,-7.81042e+12
1.962e+07,3.58498e+11,-7.84615e+12
1.971e+07,3.59445e+11,-7.88186e+12
1.98e+07,3.60392e+11,-7.91758e+12
1.989e+07,3.61339e+11,-7.95329e+12
1.998e+07,3.62286e+11,-7.989e+12
2.007e+07,3.63233e+11,-8.0247e+12
2.016e+07,3.6418e+11,-8.06039e+12
2.025e+07,3.65126e+11,-8.09609e+12
2.034e+07,3.66073e+11,-8.13177e+12
2.043e+07,3.67019e+11,-8.16746e+12
2.052e+07,3.67965e+11,-8.20314e+12
2.061e+07,3.68911e+11,-8.23881e+12
2.07e+07,3.69857e+11,-8.27448e+12
2.079e+07,3.70803e+11,-8.31015e+12
2.088e+07,3.71749e+11,-8.34581e+12
2.097e+07,3.72695e+11,-8.38146e+12
2.106e+07,3.7364e+11,-8.41712e+12
2.115e+07,3.74586e+11,-8.45276e+12
2.124e+07,3.75531e+11,-8.48841e+12
2.133e+07,3.76476e+11,-8.52404e+12
2.142e+07,3.77421e+11,-8.55968e+12
2.151e+07,3.78366e+11,-8.59531e+12
2.16e+07,3.79311e+11,-8.63093e+12
2.169e+07,3.80255e+11,-8.66655e+12
2.178e+07,3.812e+11,-8.70217e+12
2.187e+07,3.82144e+11,-8.73778e+12
2.196e+07,3.83089e+11,-8.77339e+12
2.205e+07,3.84033e+11,-8.80899e+12
2.214e+07,3.84977e+11,-8.84459e+12
2.223e+07,3.85921e+11,-8.88018e+12
2.232e+07,3.86865e+11,-8.91577e+12
2.241e+07,3.87808e+11,-8.95135e+12
2.25e+07,3.88752e+11,-8.98693e+12
2.259e+07,3.89695e+11,-9.02251e+12
2.268e+07,3.90639e+11,-9.05808e+12
2.277e+07,3.91582e+11,-9.09364e+12
2.286e+07,3.92525e+11,-9.1292e+12
2.295e+07,3.93468e+11,-9.16476e+12
2.304e+07,3.94411e+11,-9.20031e+12
2.313e+07,3.95354e+11,-9.23586e+12
2.322e+07,3.96296e+11,-9.27141e+12
2.331e+07,3.97239e+11,-9.30694e+12
2.34e+07,3.98181e+11,-9.34248e+12
2.349e+07,3.99124e+11,-9.37801e+12
2.358e+07,4.00066e+11,-9.41353e+12
2.367e+07,4.01008e+11,-9.44905e+12
2.376e+07,4.0195e+11,-9.48457e+12
2.385e+07,4.02891e+11,-9.52008e+12
2.394e+07,4.03833e+11,-9.55559e+12
2.403e+07,4.04775e+11,-9.59109e+12
2.412e+07,4.05716e+11,-9.62659e+12
2.421e+07,4.06657e+11,-9.66208e+12
2.43e+07,4.07599e+11,-9.69757e+12
2.439e+07,4.0854e+11,-9.73306e+12
2.448e+07,4.09481e+11,-9.76854e+12
2.457e+07,4.10421e+11,-9.80401e+12
2.466e+07,4.11362e+11,-9.83948e+12
2.475e+07,4.12303e+11,-9.87495e+12
2.484e+07,4.13243e+11,-9.91041e+12
2.493e+07,4.14183e+11,-9.94587e+12
2.502e+07,4.15124e+11,-9.98132e+12
2.511e+07,4.16064e+11,-1.00168e+13
2.52e+07,4.17004e+11,-1.00522e+13
2.529e+07,4.17944e+11,-1.00876e+13
2.538e+07,4.18883e+11,-1.01231e+13
2.547e+07,4.19823e+11,-1.01585e+13
2.556e+07,4.20762e+11,-1.01939e+13
2.565e+07,4.21702e+11,-1.02294e+13
2.574e+07,4.22641e+11,-1.02648e+13
2.583e+07,4.2358e+11,-1.03002e+13
2.592e+07,4.24519e+11,-1.03356e+13
2.601e+07,4.25458e+11,-1.0371e+13
2.61e+07,4.26397e+11,-1.04064e+13
2.619e+07,4.27335e+11,-1.04418e+13
2.628e+07,4.28274e+11,-1.04772e+13
2.637e+07,4.29212e+11,-1.05126e+13
2.646e+07,4.30151e+11,-1.05479e+13
2.655e+07,4.31089e+11,-1.05833e+13
2.664e+07,4.32027e+11,-1.06187e+13
2.673e+07,4.32965e+11,-1.06541e+13
2.682e+07,4.33903e+11,-1.06894e+13
2.691e+07,4.3484e+11,-1.07248e+13
2.7e+07,4.35778e+11,-1.07601e+13
2.709e+07,4.36715e+11,-1.07955e+13
2.718e+07,4.37652e+11,-1.08308e+13
2.727e+07,4.3859e+11,-1.08661e+13
2.736e+07,4.39527e+11,-1.09015e+13
2.745e+07,4.40464e+11,-1.09368e+13
2.754e+07,4.414e+11,-1.09721e+13
2.763e+07,4.42337e+11,-1.10075e+13
2.772e+07,4.43274e+11,-1.10428e+13
2.781e+07,4.4421e+11,-1.10781e+13
2.79e+07,4.45147e+11,-1.11134e+13
2.799e+07,4.46083e+11,-1.11487e+13
2.808e+07,4.47019e+11,-1.1184e+13
2.817e+07,4.47955e+11,-1.12193e+13
2.826e+07,4.48891e+11,-1.12546e+13
2.835e+07,4.49826e+11,-1.12899e+13
2.844e+07,4.50762e+11,-1.13251e+13
2.853e+07,4.51697e+11,-1.13604e+13
2.862e+07,4.52633e+11,-1.13957e+13
2.871e+07,4.53568e+11,-1.14309e+13
2.88e+07,4.54503e+11,-1.14662e+13
2.889e+07,4.55438e+11,-1.15015e+13
2.898e+07,4.56373e+11,-1.15367e+13
2.907e+07,4.57308e+11,-1.1572e+13
2.916e+07,4.58242e+11,-1.16072e+13
2.925e+07,4.59177e+11,-1.16424e+13
2.934e+07,4.60111e+11,-1.16777e+13
2.943e+07,4.61045e+11,-1.17129e+13
2.952e+07,4.6198e+11,-1.17481e+13
2.961e+07,4.62914e+11,-1.17833e+13
2.97e+07,4.63847e+11,-1.18185e+13
2.979e+07,4.64781e+11,-1.18538e+13
2.988e+07,4.65715e+11,-1.1889e+13
2.997e+07,4.66648e+11,-1.19242e+13
3.006e+07,4.67582e+11,-1.19594e+13
3.015e+07,4.68515e+11,-1.19945e+13
3.024e+07,4.69448e+11,-1.20297e+13
3.033e+07,4.70381e+11,-1.20649e+13
3.042e+07,4.71314e+11,-1.21001e+13
3.051e+07,4.72247e+11,-1.21353e+13
3.06e+07,4.7318e+11,-1.21704e+13
3.069e+07,4.74112e+11,-1.22056e+13
3.078e+07,4.75045e+11,-1.22408e+13
3.087e+07,4.75977e+11,-1.22759e+13
3.096e+07,4.76909e+11,-1.23111e+13
3.105e+07,4.77841e+11,-1.23462e+13
3.114e+07,4.78773e+11,-1.23813e+13
3.123e+07,4.79705e+11,-1.24165e+13
3.132e+07,4.80636e+11,-1.24516e+13
3.141e+07,4.81568e+11,-1.24867e+13
3.15e+07,4.82499e+11,-1.25219e+13
3.159e+07,4.83431e+11,-1.2557e+13
3.168e+07,4.84362e+11,-1.25921e+13
3.177e+07,4.85293e+11,-1.26272e+13
3.186e+07,4.86224e+11,-1.26623e+13
3.195e+07,4.87155e+11,-1.26974e+13
3.204e+07,4.88085e+11,-1.27325e+13
3.213e+07,4.89016e+11,-1.27676e+13
3.222e+07,4.89946e+11,-1.28027e+13
3.231e+07,4.90877e+11,-1.28377e+13
3.24e+07,4.91807e+11,-1.28728e+13
3.249e+07,4.92737e+11,-1.29079e+13
3.258e+07,4.93667e+11,-1.2943e+13
3.267e+07,4.94597e+11,-1.2978e+13
3.276e+07,4.95527e+11,-1.30131e+13
3.285e+07,4.96456e+11,-1.30481e+13
3.294e+07,4.97386e+11,-1.30832e+13
3.303e+07,4.98315e+11,-1.31182e+13
3.312e+07,4.99244e+11,-1.31533e+13
3.321e+07,5.00173e+11,-1.31883e+13
3.33e+07,5.01102e+11,-1.32233e+13
3.339e+07,5.02031e+11,-1.32583e+13
3.348e+07,5.0296e+11,-1.32934e+13
3.357e+07,5.03888e+11,-1.33284e+13
3.366e+07,5.04817e+11,-1.33634e+13
3.375e+07,5.05745e+11,-1.33984e+13
3.384e+07,5.06673e+11,-1.34334e+13
3.393e+07,5.07602e+11,-1.34684e+13
3.402e+07,5.08529e+11,-1.35034e+13
3.411e+07,5.09457e+11,-1.35384e+13
3.42e+07,5.10385e+11,-1.35733e+13
3.429e+07,5.11313e+11,-1.36083e+13
3.438e+07,5.1224e+11,-1.36433e+13
3.447e+07,5.13168e+11,-1.36783e+13
3.456e+07,5.14095e+11,-1.37132e+13
3.465e+07,5.15022e+11,-1.37482e+13
3.474e+07,5.15949e+11,-1.37831e+13
3.483e+07,5.16876e+11,-1.38181e+13
3.492e+07,5.17802e+11,-1.3853e+13
3.501e+07,5.18729e+11,-1.3888e+13
3.51e+07,5.19656e+11,-1.39229e+13
3.519e+07,5.20582e+11,-1.39578e+13
3.528e+07,5.21508e+11,-1.39928e+13
3.537e+07,5.22434e+11,-1.40277e+13
3.546e+07,5.2336e+11,-1.40626e+13
3.555e+07,5.24286e+11,-1.40975e+13
3.564e+07,5.25212e+11,-1.41324e+13
3.573e+07,5.26137e+11,-1.41673e+13
3.582e+07,5.27063e+11,-1.42022e+13
3.591e+07,5.27988e+11,-1.42371e+13
3.6e+07,5.28914e+11,-1.4272e+13
3.609e+07,5.29839e+11,-1.43069e+13
3.618e+07,5.30764e+11,-1.43418e+13
3.627e+07,5.31688e+11,-1.43766e+13
3.636e+07,5.32613e+11,-1.44115e+13
3.645e+07,5.33538e+11,-1.44464e+13
3.654e+07,5.34462e+11,-1.44812e+13
3.663e+07,5.35387e+11,-1.45161e+13
3.672e+07,5.36311e+11,-1.45509e+13
3.681e+07,5.37235e+11,-1.45858e+13
3.69e+07,5.38159e+11,-1.46206e+13
3.699e+07,5.39083e+11,-1.46555e+13
3.708e+07,5.40007e+11,-1.46903e+13
3.717e+07,5.4093e+11,-1.47251e+13
3.726e+07,5.41854e+11,-1.47599e+13
3.735e+07,5.42777e+11,-1.47948e+13
3.744e+07,5.437e+11,-1.48296e+13
3.753e+07,5.44623e+11,-1.48644e+13
3.762e+07,5.45546e+11,-1.48992e+13
3.771e+07,5.46469e+11,-1.4934e+13
3.78e+07,5.47392e+11,-1.49688e+13
3.789e+07,5.48315e+11,-1.50036e+13
3.798e+07,5.49237e+11,-1.50384e+13
3.807e+07,5.5016e+11,-1.50731e+13
3.816e+07,5.51082e+11,-1.51079e+13
3.825e+07,5.52004e+11,-1.51427e+13
3.834e+07,5.52926e+11,-1.51774e+13
3.843e+07,5.53848e+11,-1.52122e+13
3.852e+07,5.5477e+11,-1.5247e+13
3.861e+07,5.55691e+11,-1.52817e+13
3.87e+07,5.56613e+11,-1.53165e+13
3.879e+07,5.57534e+11,-1.53512e+13
3.888e+07,5.58455e+11,-1.53859e+13
3.897e+07,5.59376e+11,-1.54207e+13
3.906e+07,5.60297e+11,-1.54554e+13
3.915e+07,5.61218e+11,-1.54901e+13
3.924e+07,5.62139e+11,-1.55248e+13
3.933e+07,5.63059e+11,-1.55596e+13
3.942e+07,5.6398e+11,-1.55943e+13
3.951e+07,5.649e+11,-1.5629e+13
3.96e+07,5.65821e+11,-1.56637e+13
3.969e+07,5.66741e+11,-1.56984e+13
3.978e+07,5.67661e+11,-1.57331e+13
3.987e+07,5.6858e+11,-1.57677e+13
3.996e+07,5.695e+11,-1.58024e+13
4.005e+07,5.7042e+11,-1.58371e+13
4.014e+07,5.71339e+11,-1.58718e+13
4.023e+07,5.72259e+11,-1.59064e+13
4.032e+07,5.73178e+11,-1.59411e+13
4.041e+07,5.74097e+11,-1.59757e+13
4.05e+07,5.75016e+11,-1.60104e+13
4.059e+07,5.75935e+11,-1.6045e+13
4.068e+07,5.76853e+11,-1.60797e+13
4.077e+07,5.77772e+11,-1.61143e+13
4.086e+07,5.78691e+11,-1.6149e+13
4.095e+07,5.79609e+11,-1.61836e+13
4.104e+07,5.80527e+11,-1.62182e+13
4.113e+07,5.81445e+11,-1.62528e+13
4.122e+07,5.82363e+11,-1.62874e+13
4.131e+07,5.83281e+11,-1.63221e+13
4.14e+07,5.84199e+11,-1.63567e+13
4.149e+07,5.85116e+11,-1.63913e+13
4.158e+07,5.86034e+11,-1.64258e+13
4.167e+07,5.86951e+11,-1.64604e+13
4.176e+07,5.87868e+11,-1.6495e+13
4.185e+07,5.88785e+11,-1.65296e+13
4.194e+07,5.89702e+11,-1.65642e+13
4.203e+07,5.90619e+11,-1.65988e+13
4.212e+07,5.91536e+11,-1.66333e+13
4.221e+07,5.92452e+11,-1.66679e+13
4.23e+07,5.93369e+11,-1.67024e+13
4.239e+07,5.94285e+11,-1.6737e+13
4.248e+07,5.95201e+11,-1.67715e+13
4.257e+07,5.96117e+11,-1.68061e+13
4.266e+07,5.97033e+11,-1.68406e+13
4.275e+07,5.97949e+11,-1.68751e+13
4.284e+07,5.98865e+11,-1.69097e+13
4.293e+07,5.9978e+11,-1.69442e+13
4.302e+07,6.00696e+11,-1.69787e+13
4.311e+07,6.01611e+11,-1.70132e+13
4.32e+07,6.02526e+11,-1.70477e+13
4.329e+07,6.03441e+11,-1.70822e+13
4.338e+07,6.04356e+11,-1.71167e+13
4.347e+07,6.05271e+11,-1.71512e+13
4.356e+07,6.06185e+11,-1.71857e+13
4.365e+07,6.071e+11,-1.72202e+13
4.374e+07,6.08014e+11,-1.72547e+13
4.383e+07,6.08929e+11,-1.72892e+13
4.392e+07,6.09843e+11,-1.73236e+13
4.401e+07,6.10757e+11,-1.73581e+13
4.41e+07,6.11671e+11,-1.73926e+13
4.419e+07,6.12584e+11,-1.7427e+13
4.428e+07,6.13498e+11,-1.74615e+13
4.437e+07,6.14412e+11,-1.74959e+13
4.446e+07,6.15325e+11,-1.75303e+13
4.455e+07,6.16238e+11,-1.75648e+13
4.464e+07,6.17151e+11,-1.75992e+13
4.473e+07,6.18064e+11,-1.76336e+13
4.482e+07,6.18977e+11,-1.76681e+13
4.491e+07,6.1989e+11,-1.77025e+13
4.5e+07,6.20802e+11,-1.77369e+13
4.509e+07,6.21715e+11,-1.77713e+13
4.518e+07,6.22627e+11,-1.78057e+13
4.527e+07,6.2354e+11,-1.78401e+13
4.536e+07,6.24452e+11,-1.78745e+13
4.545e+07,6.25364e+11,-1.79089e+13
4.554e+07,6.26275e+11,-1.79433e+13
4.563e+07,6.27187e+11,-1.79776e+13
4.572e+07,6.28099e+11,-1.8012e+13
4.581e+07,6.2901e+11,-1.80464e+13
4.59e+07,6.29922e+11,-1.80807e+13
4.599e+07,6.30833e+11,-1.81151e+13
4.608e+07,6.31744e+11,-1.81495e+13
4.617e+07,6.32655e+11,-1.81838e+13
4.626e+07,6.33566e+11,-1.82182e+13
4.635e+07,6.34476e+11,-1.82525e+13
4.644e+07,6.35387e+11,-1.82868e+13
4.653e+07,6.36297e+11,-1.83212e+13
4.662e+07,6.37208e+11,-1.83555e+13
4.671e+07,6.38118e+11,-1.83898e+13
4.68e+07,6.39028e+11,-1.84241e+13
4.689e+07,6.39938e+11,-1.84584e+13
4.698e+07,6.40847e+11,-1.84927e+13
4.707e+07,6.41757e+11,-1.8527e+13
4.716e+07,6.42667e+11,-1.85613e+13
4.725e+07,6.43576e+11,-1.85956e+13
4.734e+07,6.44485e+11,-1.86299e+13
4.743e+07,6.45394e+11,-1.86642e+13
4.752e+07,6.46303e+11,-1.86985e+13
4.761e+07,6.47212e+11,-1.87327e+13
4.77e+07,6.48121e+11,-1.8767e+13
4.779e+07,6.4903e+11,-1.88013e+13
4.788e+07,6.49938e+11,-1.88355e+13
4.797e+07,6.50847e+11,-1.88698e+13
4.806e+07,6.51755e+11,-1.8904e+13
4.815e+07,6.52663e+11,-1.89383e+13
4.824e+07,6.53571e+11,-1.89725e+13
4.833e+07,6.54479e+11,-1.90067e+13
4.842e+07,6.55386e+11,-1.9041e+13
4.851e+07,6.56294e+11,-1.90752e+13
4.86e+07,6.57202e+11,-1.91094e+13
4.869e+07,6.58109e+11,-1.91436e+13
4.878e+07,6.59016e+11,-1.91778e+13
4.887e+07,6.59923e+11,-1.9212e+13
4.896e+07,6.6083e+11,-1.92462e+13
4.905e+07,6.61737e+11,-1.92804e+13
4.914e+07,6.62644e+11,-1.93146e+13
4.923e+07,6.6355e+11,-1.93488e+13
4.932e+07,6.64457e+11,-1.9383e+13
4.941e+07,6.65363e+11,-1.94171e+13
4.95e+07,6.66269e+11,-1.94513e+13
4.959e+07,6.67175e+11,-1.94855e+13
4.968e+07,6.68081e+11,-1.95196e+13
4.977e+07,6.68987e+11,-1.95538e+13
4.986e+07,6.69892e+11,-1.95879e+13
4.995e+07,6.70798e+11,-1.96221e+13
5.004e+07,6.71703e+11,-1.96562e+13
5.013e+07,6.72608e+11,-1.96904e+13
5.022e+07,6.73514e+11,-1.97245e+13
5.031e+07,6.74419e+11,-1.97586e+13
5.04e+07,6.75323e+11,-1.97927e+13
5.049e+07,6.76228e+11,-1.98269e+13
5.058e+07,6.77133e+11,-1.9861e+13
5.067e+07,6.78037e+11,-1.98951e+13
5.076e+07,6.78942e+11,-1.99292e+13
5.085e+07,6.79846e+11,-1.99633e+13
5.094e+07,6.8075e+11,-1.99974e+13
5.103e+07,6.81654e+11,-2.00314e+13
5.112e+07,6.82558e+11,-2.00655e+13
5.121e+07,6.83461e+11,-2.00996e+13
5.13e+07,6.84365e+11,-2.01337e+13
5.139e+07,6.85268e+11,-2.01677e+13
5.148e+07,6.86172e+11,-2.02018e+13
5.157e+07,6.87075e+11,-2.02359e+13
5.166e+07,6.87978e+11,-2.02699e+13
5.175e+07,6.88881e+11,-2.0304e+13
5.184e+07,6.89784e+11,-2.0338e+13
5.193e+07,6.90686e+11,-2.0372e+13
5.202e+07,6.91589e+11,-2.04061e+13
5.211e+07,6.92491e+11,-2.04401e+13
5.22e+07,6.93393e+11,-2.04741e+13
5.229e+07,6.94295e+11,-2.05081e+13
5.238e+07,6.95197e+11,-2.05421e+13
5.247e+07,6.96099e+11,-2.05761e+13
5.256e+07,6.97001e+11,-2.06101e+13
5.265e+07,6.97903e+11,-2.06441e+13
