t,Mercury_x,Mercury_y,Venus_x,Venus_y,Earth_x,Earth_y,Mars_x,Mars_y,Jupiter_x,Jupiter_y,Saturn_x,Saturn_y,Uranus_x,Uranus_y,Neptune_x,Neptune_y
1405,57.2084,-8.67296,-3.10506,108.212,85.496,-122.538,217.806,66.2633,-348.557,696.162,982.523,1042.95,2752.89,814.042,4446.58,657.251
1406,57.6832,-4.56201,-6.1266,108.085,87.5955,-121.044,217.192,68.2576,-349.565,695.655,981.916,1043.52,2752.72,814.605,4446.52,657.715
1407,57.863,-0.427737,-9.14336,107.874,89.6691,-119.515,216.559,70.2463,-350.572,695.148,981.309,1044.09,2752.56,815.169,4446.45,658.18
1408,57.7471,3.70872,-12.153,107.579,91.7161,-117.951,215.909,72.229,-351.579,694.639,980.702,1044.66,2752.39,815.732,4446.38,658.644
1409,57.3361,7.82623,-15.1531,107.2,93.7358,-116.351,215.24,74.2057,-352.584,694.128,980.094,1045.22,2752.22,816.295,4446.31,659.108
1410,56.6321,11.9037,-18.1414,106.737,95.7276,-114.717,214.553,76.1762,-353.589,693.616,979.486,1045.79,2752.06,816.858,4446.24,659.573
1411,55.6387,15.9204,-21.1156,106.191,97.691,-113.049,213.848,78.1402,-354.593,693.103,978.878,1046.36,2751.89,817.421,4446.17,660.037
1412,54.3609,19.8558,-24.0732,105.562,99.6254,-111.347,213.125,80.0977,-355.596,692.588,978.269,1046.93,2751.72,817.985,4446.1,660.502
1413,52.8055,23.6897,-27.0121,104.851,101.53,-109.612,212.385,82.0485,-356.599,692.072,977.66,1047.5,2751.55,818.548,4446.03,660.966
1414,50.9803,27.4026,-29.9299,104.057,103.405,-107.845,211.626,83.9924,-357.601,691.554,977.051,1048.06,2751.38,819.111,4445.96,661.43
1415,48.8948,30.9755,-32.8243,103.183,105.249,-106.045,210.85,85.9292,-358.602,691.035,976.441,1048.63,2751.22,819.674,4445.89,661.895
1416,46.5595,34.3903,-35.6932,102.228,107.062,-104.214,210.056,87.8588,-359.603,690.514,975.831,1049.2,2751.05,820.237,4445.83,662.359
1417,43.9865,37.6294,-38.5341,101.193,108.842,-102.352,209.244,89.7811,-360.602,689.992,975.221,1049.76,2750.88,820.8,4445.76,662.823
1418,41.1889,40.6764,-41.345,100.08,110.591,-100.46,208.415,91.6958,-361.601,689.469,974.61,1050.33,2750.71,821.363,4445.69,663.288
1419,38.181,43.5158,-44.1237,98.8878,112.307,-98.5374,207.568,93.6029,-362.599,688.944,973.999,1050.89,2750.54,821.925,4445.62,663.752
1420,34.9783,46.1331,-46.8679,97.6189,113.989,-96.586,206.704,95.502,-363.596,688.417,973.388,1051.46,2750.37,822.488,4445.55,664.216
1421,31.597,48.5149,-49.5756,96.2738,115.637,-94.6058,205.823,97.3932,-364.593,687.889,972.776,1052.02,2750.21,823.051,4445.48,664.681
1422,28.0545,50.6492,-52.2446,94.8536,117.252,-92.5975,204.924,99.2762,-365.589,687.36,972.164,1052.59,2750.04,823.614,4445.41,665.145
1423,24.3689,52.525,-54.8728,93.3594,118.831,-90.5617,204.008,101.151,-366.584,686.829,971.552,1053.15,2749.87,824.177,4445.34,665.609
1424,20.559,54.133,-57.4582,91.7924,120.375,-88.499,203.075,103.017,-367.578,686.297,970.939,1053.72,2749.7,824.739,4445.27,666.074
1425,16.6442,55.4648,-59.9988,90.1538,121.883,-86.41,202.125,104.875,-368.572,685.763,970.327,1054.28,2749.53,825.302,4445.2,666.538
1426,12.6445,56.5138,-62.4926,88.4448,123.355,-84.2954,201.158,106.723,-369.564,685.228,969.713,1054.84,2749.36,825.865,4445.13,667.002
1427,8.58035,57.2746,-64.9377,86.6669,124.79,-82.1557,200.174,108.563,-370.556,684.691,969.1,1055.41,2749.19,826.427,4445.06,667.467
1428,4.47245,57.7434,-67.3321,84.8214,126.189,-79.9916,199.173,110.394,-371.548,684.153,968.486,1055.97,2749.02,826.99,4444.99,667.931
1429,0.341753,57.9179,-69.674,82.9097,127.55,-77.8037,198.156,112.215,-372.538,683.614,967.871,1056.53,2748.85,827.552,4444.92,668.395
1430,-3.79069,57.7971,-71.9615,80.9334,128.872,-75.5928,197.122,114.027,-373.528,683.073,967.257,1057.09,2748.68,828.115,4444.85,668.859
1431,-7.90382,57.3818,-74.1929,78.894,130.157,-73.3593,196.071,115.83,-374.516,682.531,966.642,1057.65,2748.51,828.677,4444.78,669.324
1432,-11.9767,56.6742,-76.3665,76.793,131.403,-71.1041,195.004,117.622,-375.505,681.987,966.027,1058.21,2748.34,829.24,4444.71,669.788
1433,-15.9885,55.6777,-78.4805,74.6321,132.61,-68.8278,193.921,119.405,-376.492,681.442,965.411,1058.77,2748.17,829.802,4444.64,670.252
1434,-19.9189,54.3976,-80.5333,72.413,133.778,-66.531,192.821,121.178,-377.478,680.895,964.795,1059.33,2748,830.365,4444.57,670.716
1435,-23.7478,52.8404,-82.5233,70.1375,134.905,-64.2144,191.705,122.941,-378.464,680.347,964.179,1059.89,2747.83,830.927,4444.5,671.18
1436,-27.4558,51.0141,-84.449,67.8073,135.993,-61.8788,190.573,124.693,-379.449,679.798,963.563,1060.45,2747.66,831.489,4444.43,671.645
1437,-31.0239,48.928,-86.3087,65.4241,137.041,-59.5248,189.425,126.435,-380.433,679.247,962.946,1061.01,2747.49,832.052,4444.36,672.109
1438,-34.434,46.5926,-88.1012,62.99,138.047,-57.1531,188.262,128.166,-381.416,678.695,962.329,1061.57,2747.32,832.614,4444.29,672.573
1439,-37.6688,44.02,-89.825,60.5068,139.013,-54.7644,187.082,129.887,-382.399,678.141,961.711,1062.13,2747.15,833.176,4444.22,673.037
1440,-40.7117,41.2233,-91.4787,57.9763,139.937,-52.3595,185.887,131.596,-383.38,677.586,961.093,1062.69,2746.98,833.738,4444.15,673.501
1441,-43.5474,38.2166,-93.0611,55.4007,140.82,-49.939,184.676,133.295,-384.361,677.029,960.475,1063.24,2746.81,834.3,4444.08,673.966
1442,-46.1613,35.0154,-94.5709,52.7818,141.661,-47.5037,183.45,134.983,-385.341,676.471,959.857,1063.8,2746.64,834.862,4444.01,674.43
1443,-48.5402,31.6359,-96.007,50.1218,142.46,-45.0543,182.208,136.659,-386.321,675.912,959.238,1064.36,2746.46,835.424,4443.94,674.894
1444,-50.672,28.0953,-97.3682,47.4227,143.216,-42.5914,180.951,138.323,-387.299,675.351,958.619,1064.91,2746.29,835.986,4443.86,675.358
1445,-52.5458,24.4116,-98.6535,44.6867,143.93,-40.116,179.679,139.976,-388.277,674.789,957.999,1065.47,2746.12,836.548,4443.79,675.822
1446,-54.152,20.6037,-99.8618,41.9158,144.602,-37.6286,178.391,141.618,-389.253,674.225,957.379,1066.03,2745.95,837.11,4443.72,676.286
1447,-55.4825,16.6909,-100.992,39.1122,145.23,-35.13,177.089,143.247,-390.229,673.66,956.759,1066.58,2745.78,837.672,4443.65,676.751
1448,-56.5306,12.6931,-102.044,36.2781,145.815,-32.621,175.772,144.865,-391.205,673.094,956.139,1067.14,2745.61,838.234,4443.58,677.215
1449,-57.2907,8.63062,-103.016,33.4157,146.357,-30.1024,174.44,146.47,-392.179,672.526,955.518,1067.69,2745.43,838.796,4443.51,677.679
1450,-57.7592,4.52423,-103.908,30.5272,146.856,-27.5747,173.094,148.063,-393.153,671.956,954.897,1068.25,2745.26,839.358,4443.44,678.143
1451,-57.9335,0.394811,-104.719,27.6149,147.31,-25.0389,171.733,149.644,-394.125,671.386,954.276,1068.8,2745.09,839.92,4443.37,678.607
1452,-57.8128,-3.73662,-105.448,24.6812,147.722,-22.4957,170.358,151.212,-395.097,670.813,953.654,1069.35,2744.92,840.481,4443.3,679.071
1453,-57.3976,-7.84902,-106.095,21.7281,148.089,-19.9458,168.968,152.767,-396.068,670.24,953.032,1069.91,2744.75,841.043,4443.23,679.535
1454,-56.6901,-11.9214,-106.659,18.7581,148.412,-17.3899,167.564,154.31,-397.038,669.665,952.41,1070.46,2744.57,841.605,4443.16,679.999
1455,-55.6938,-15.9331,-107.14,15.7735,148.691,-14.8289,166.146,155.839,-398.008,669.089,951.787,1071.01,2744.4,842.166,4443.08,680.463
1456,-54.4138,-19.8636,-107.537,12.7766,148.926,-12.2635,164.715,157.356,-398.976,668.511,951.164,1071.56,2744.23,842.728,4443.01,680.927
1457,-52.8565,-23.6929,-107.85,9.7697,149.117,-9.6944,163.269,158.86,-399.944,667.932,950.541,1072.12,2744.06,843.29,4442.94,681.392
1458,-51.0299,-27.4015,-108.08,6.75519,149.264,-7.12246,161.81,160.35,-400.911,667.351,949.917,1072.67,2743.88,843.851,4442.87,681.856
1459,-48.9433,-30.9704,-108.225,3.73542,149.366,-4.5484,160.337,161.826,-401.877,666.769,949.293,1073.22,2743.71,844.413,4442.8,682.32
1460,-46.6072,-34.3815,-108.285,0.712733,149.424,-1.97299,158.851,163.289,-402.842,666.186,948.669,1073.77,2743.54,844.974,4442.73,682.784
1461,-44.0335,-37.6173,-108.261,-2.31051,149.437,0.603003,157.351,164.739,-403.807,665.601,948.044,1074.32,2743.36,845.535,4442.66,683.248
1462,-41.2353,-40.6613,-108.153,-5.33194,149.406,3.17882,155.838,166.175,-404.77,665.015,947.419,1074.87,2743.19,846.097,4442.58,683.712
1463,-38.2268,-43.498,-107.96,-8.34921,149.331,5.7537,154.313,167.596,-405.733,664.427,946.794,1075.42,2743.02,846.658,4442.51,684.176
1464,-35.0234,-46.1129,-107.683,-11.36,149.212,8.32687,152.774,169.004,-406.694,663.838,946.169,1075.97,2742.84,847.219,4442.44,684.64
1465,-31.6414,-48.4926,-107.322,-14.3619,149.048,10.8976,151.222,170.397,-407.655,663.248,945.543,1076.52,2742.67,847.781,4442.37,685.104
1466,-28.098,-50.6249,-106.877,-17.3525,148.84,13.465,149.658,171.777,-408.616,662.656,944.916,1077.07,2742.49,848.342,4442.3,685.568
1467,-24.4112,-52.4989,-106.349,-20.3297,148.588,16.0285,148.082,173.142,-409.575,662.063,944.29,1077.61,2742.32,848.903,4442.23,686.032
1468,-20.5999,-54.105,-105.738,-23.2909,148.291,18.5872,146.492,174.492,-410.533,661.468,943.663,1078.16,2742.15,849.464,4442.15,686.496
1469,-16.6834,-55.4349,-105.044,-26.234,147.951,21.1404,144.891,175.828,-411.491,660.873,943.036,1078.71,2741.97,850.026,4442.08,686.96
1470,-12.6817,-56.482,-104.268,-29.1566,147.567,23.6873,143.277,177.149,-412.447,660.275,942.409,1079.26,2741.8,850.587,4442.01,687.424
1471,-8.61537,-57.2407,-103.411,-32.0565,147.139,26.2272,141.652,178.455,-413.403,659.677,941.781,1079.8,2741.62,851.148,4441.94,687.888
1472,-4.50501,-57.7071,-102.473,-34.9313,146.667,28.7594,140.014,179.746,-414.358,659.076,941.153,1080.35,2741.45,851.709,4441.87,688.352
1473,-0.371647,-57.8788,-101.456,-37.7789,146.152,31.2829,138.365,181.022,-415.312,658.475,940.524,1080.9,2741.27,852.27,4441.79,688.815
1474,3.76361,-57.755,-100.359,-40.5969,145.593,33.7972,136.704,182.283,-416.265,657.872,939.896,1081.44,2741.1,852.831,4441.72,689.279
1475,7.87965,-57.3361,-99.1831,-43.3833,144.991,36.3015,135.032,183.529,-417.217,657.268,939.266,1081.99,2740.92,853.392,4441.65,689.743
1476,11.9554,-56.6243,-97.9303,-46.1358,144.346,38.795,133.349,184.759,-418.169,656.662,938.637,1082.53,2740.75,853.952,4441.58,690.207
1477,15.9701,-55.6233,-96.601,-48.8522,143.659,41.277,131.654,185.974,-419.119,656.055,938.007,1083.08,2740.57,854.513,4441.51,690.671
1478,19.9032,-54.338,-95.1962,-51.5305,142.929,43.7468,129.948,187.173,-420.069,655.447,937.377,1083.62,2740.4,855.074,4441.43,691.135
1479,23.7346,-52.775,-93.7171,-54.1686,142.156,46.2035,128.232,188.357,-421.018,654.837,936.747,1084.16,2740.22,855.635,4441.36,691.599
1480,27.4447,-50.9423,-92.1648,-56.7643,141.341,48.6466,126.505,189.525,-421.966,654.226,936.116,1084.71,2740.05,856.196,4441.29,692.063
1481,31.0145,-48.8493,-90.5405,-59.3157,140.484,51.0753,124.767,190.677,-422.913,653.614,935.486,1085.25,2739.87,856.756,4441.22,692.527
1482,34.4258,-46.5065,-88.8455,-61.8207,139.586,53.4888,123.018,191.813,-423.859,653,934.854,1085.79,2739.7,857.317,4441.14,692.991
1483,37.661,-43.926,-87.081,-64.2775,138.646,55.8864,121.26,192.933,-424.804,652.385,934.223,1086.34,2739.52,857.878,4441.07,693.454
1484,40.7038,-41.1209,-85.2485,-66.684,137.665,58.2674,119.491,194.037,-425.748,651.768,933.591,1086.88,2739.34,858.438,4441,693.918
1485,43.5384,-38.1056,-83.3494,-69.0385,136.643,60.6312,117.712,195.124,-426.692,651.15,932.959,1087.42,2739.17,858.999,4440.93,694.382
1486,46.1505,-34.8954,-81.3852,-71.3389,135.581,62.977,115.923,196.196,-427.634,650.531,932.326,1087.96,2738.99,859.559,4440.85,694.846
1487,48.5265,-31.5069,-79.3574,-73.5837,134.478,65.3042,114.125,197.25,-428.576,649.91,931.693,1088.5,2738.82,860.12,4440.78,695.31
1488,50.6545,-27.9572,-77.2676,-75.7709,133.336,67.6119,112.317,198.289,-429.517,649.288,931.06,1089.04,2738.64,860.68,4440.71,695.774
1489,52.5234,-24.2646,-75.1173,-77.8989,132.154,69.8996,110.5,199.31,-430.457,648.664,930.427,1089.58,2738.46,861.241,4440.64,696.237
1490,54.1238,-20.4479,-72.9084,-79.966,130.933,72.1666,108.673,200.316,-431.395,648.04,929.793,1090.12,2738.29,861.801,4440.56,696.701
1491,55.4475,-16.5267,-70.6424,-81.9705,129.673,74.4122,106.837,201.304,-432.334,647.413,929.159,1090.66,2738.11,862.362,4440.49,697.165
1492,56.4876,-12.521,-68.3212,-83.911,128.375,76.6358,104.993,202.275,-433.271,646.786,928.524,1091.2,2737.93,862.922,4440.42,697.629
1493,57.2389,-8.4512,-65.9466,-85.7859,127.038,78.8366,103.139,203.23,-434.207,646.157,927.89,1091.74,2737.76,863.482,4440.34,698.093
1494,57.6976,-4.33823,-63.5204,-87.5937,125.664,81.0141,101.277,204.167,-435.142,645.527,927.255,1092.28,2737.58,864.042,4440.27,698.556
1495,57.8613,-0.203087,-61.0446,-89.333,124.253,83.1675,99.4066,205.088,-436.077,644.895,926.619,1092.82,2737.4,864.603,4440.2,699.02
1496,57.7292,3.9331,-58.521,-91.0024,122.805,85.2963,97.5277,205.991,-437.01,644.262,925.984,1093.35,2737.22,865.163,4440.12,699.484
1497,57.3021,8.04918,-55.9516,-92.6006,121.32,87.3998,95.6407,206.877,-437.943,643.628,925.348,1093.89,2737.05,865.723,4440.05,699.948
1498,56.582,12.1241,-53.3385,-94.1264,119.8,89.4774,93.7456,207.746,-438.874,642.992,924.711,1094.43,2736.87,866.283,4439.98,700.412
1499,55.5728,16.1371,-50.6836,-95.5786,118.244,91.5285,91.8428,208.597,-439.805,642.355,924.075,1094.96,2736.69,866.843,4439.9,700.875
1500,54.2795,20.0676,-47.9891,-96.9559,116.653,93.5525,89.9322,209.431,-440.735,641.717,923.438,1095.5,2736.51,867.403,4439.83,701.339
1501,52.7089,23.8956,-45.2571,-98.2575,115.027,95.5488,88.0141,210.247,-441.664,641.077,922.801,1096.04,2736.34,867.963,4439.76,701.803
1502,50.8691,27.6015,-42.4896,-99.4821,113.367,97.5167,86.0887,211.046,-442.592,640.436,922.163,1096.57,2736.16,868.523,4439.68,702.266
1503,48.7693,31.1664,-39.6889,-100.629,111.674,99.4558,84.156,211.827,-443.519,639.794,921.525,1097.11,2735.98,869.083,4439.61,702.73
1504,46.4205,34.5721,-36.8571,-101.697,109.948,101.365,82.2163,212.59,-444.445,639.15,920.887,1097.64,2735.8,869.643,4439.54,703.194
1505,43.8345,37.8012,-33.9964,-102.685,108.189,103.245,80.2697,213.336,-445.37,638.505,920.249,1098.18,2735.62,870.203,4439.46,703.658
1506,41.0247,40.8373,-31.1092,-103.593,106.398,105.094,78.3164,214.063,-446.294,637.859,919.61,1098.71,2735.44,870.762,4439.39,704.121
1507,38.0055,43.6649,-28.1976,-104.42,104.575,106.912,76.3566,214.773,-447.217,637.211,918.971,1099.24,2735.27,871.322,4439.32,704.585
1508,34.7922,46.2696,-25.2639,-105.165,102.722,108.698,74.3904,215.465,-448.14,636.562,918.331,1099.78,2735.09,871.882,4439.24,705.049
1509,31.4014,48.6382,-22.3105,-105.828,100.838,110.452,72.4179,216.139,-449.061,635.911,917.692,1100.31,2734.91,872.442,4439.17,705.512
1510,27.8503,50.7585,-19.3395,-106.408,98.9241,112.173,70.4394,216.795,-449.981,635.26,917.052,1100.84,2734.73,873.001,4439.09,705.976
1511,24.157,52.6198,-16.3535,-106.905,96.9811,113.861,68.455,217.432,-450.901,634.607,916.411,1101.37,2734.55,873.561,4439.02,706.44
1512,20.3406,54.2126,-13.3546,-107.318,95.0093,115.516,66.4648,218.052,-451.819,633.952,915.771,1101.91,2734.37,874.12,4438.95,706.903
1513,16.4203,55.5289,-10.3453,-107.647,93.0094,117.136,64.4691,218.653,-452.737,633.296,915.13,1102.44,2734.19,874.68,4438.87,707.367
1514,12.4163,56.562,-7.32781,-107.891,90.982,118.722,62.468,219.236,-453.654,632.639,914.489,1102.97,2734.01,875.24,4438.8,707.83
1515,8.34904,57.3066,-4.30463,-108.051,88.9276,120.272,60.4617,219.801,-454.569,631.981,913.847,1103.5,2733.83,875.799,4438.72,708.294
1516,4.23916,57.7591,-1.27808,-108.126,86.8469,121.787,58.4503,220.347,-455.484,631.321,913.205,1104.03,2733.65,876.358,4438.65,708.758
1517,0.107674,57.9171,1.74947,-108.117,84.7404,123.265,56.4341,220.875,-456.398,630.66,912.563,1104.56,2733.47,876.918,4438.58,709.221
1518,-4.02436,57.7798,4.77566,-108.023,82.6089,124.708,54.4131,221.384,-457.311,629.998,911.92,1105.09,2733.29,877.477,4438.5,709.685
1519,-8.13589,57.3481,7.79809,-107.844,80.453,126.113,52.3875,221.875,-458.223,629.334,911.278,1105.62,2733.11,878.037,4438.43,710.149
1520,-12.206,56.6241,10.8144,-107.581,78.2732,127.481,50.3576,222.347,-459.134,628.669,910.635,1106.15,2732.93,878.596,4438.35,710.612
1521,-16.2138,55.6116,13.8223,-107.233,76.0703,128.811,48.3235,222.801,-460.043,628.003,909.991,1106.67,2732.75,879.155,4438.28,711.076
1522,-20.1391,54.3158,16.8193,-106.802,73.8448,130.103,46.2853,223.236,-460.952,627.335,909.347,1107.2,2732.57,879.714,4438.2,711.539
1523,-23.9618,52.7433,19.8031,-106.287,71.5975,131.357,44.2433,223.652,-461.86,626.666,908.703,1107.73,2732.39,880.274,4438.13,712.003
1524,-27.6624,50.9022,22.7714,-105.688,69.329,132.572,42.1975,224.05,-462.767,625.996,908.059,1108.26,2732.21,880.833,4438.06,712.466
1525,-31.2222,48.8018,25.7219,-105.006,67.04,133.747,40.1482,224.429,-463.674,625.324,907.414,1108.78,2732.03,881.392,4437.98,712.93
1526,-34.6229,46.4528,28.6522,-104.243,64.7312,134.883,38.0956,224.789,-464.579,624.651,906.77,1109.31,2731.85,881.951,4437.91,713.393
1527,-37.8473,43.8673,31.56,-103.397,62.4032,135.979,36.0398,225.13,-465.483,623.977,906.124,1109.84,2731.67,882.51,4437.83,713.857
1528,-40.879,41.0584,34.4431,-102.47,60.0568,137.035,33.981,225.453,-466.386,623.301,905.479,1110.36,2731.49,883.069,4437.76,714.32
1529,-43.7026,38.0405,37.2991,-101.463,57.6926,138.05,31.9193,225.757,-467.288,622.624,904.833,1110.89,2731.31,883.628,4437.68,714.784
1530,-46.3037,34.8289,40.126,-100.377,55.3113,139.025,29.8549,226.041,-468.189,621.946,904.187,1111.41,2731.13,884.187,4437.61,715.247
1531,-48.669,31.44,42.9213,-99.2115,52.9137,139.958,27.7881,226.307,-469.089,621.267,903.54,1111.94,2730.94,884.746,4437.53,715.711
1532,-50.7865,27.891,45.683,-97.9684,50.5004,140.85,25.7189,226.554,-469.989,620.586,902.894,1112.46,2730.76,885.304,4437.46,716.174
1533,-52.6455,24.2,48.4089,-96.6485,48.0721,141.701,23.6476,226.783,-470.887,619.904,902.246,1112.98,2730.58,885.863,4437.38,716.638
1534,-54.2364,20.3858,51.0967,-95.2527,45.6297,142.509,21.5743,226.992,-471.784,619.221,901.599,1113.51,2730.4,886.422,4437.31,717.101
1535,-55.5513,16.4679,53.7445,-93.7823,43.1738,143.275,19.4992,227.182,-472.68,618.536,900.951,1114.03,2730.22,886.981,4437.23,717.565
1536,-56.5833,12.4661,56.3502,-92.2382,40.7051,143.999,17.4225,227.353,-473.576,617.85,900.303,1114.55,2730.04,887.54,4437.16,718.028
1537,-57.3272,8.4008,58.9116,-90.6218,38.2243,144.681,15.3443,227.505,-474.47,617.163,899.655,1115.08,2729.85,888.098,4437.08,718.492
1538,-57.7793,4.29276,61.4268,-88.9344,35.7323,145.319,13.2648,227.639,-475.363,616.474,899.007,1115.6,2729.67,888.657,4437.01,718.955
1539,-57.9372,0.162858,63.8939,-87.1771,33.2297,145.915,11.1842,227.753,-476.255,615.784,898.358,1116.12,2729.49,889.215,4436.93,719.419
1540,-57.8,-3.96787,66.3108,-85.3515,30.7173,146.467,9.10273,227.848,-477.147,615.093,897.708,1116.64,2729.31,889.774,4436.86,719.882
1541,-57.3685,-8.07839,68.6756,-83.4588,28.1958,146.977,7.02045,227.924,-478.037,614.4,897.059,1117.16,2729.12,890.332,4436.78,720.346
1542,-56.6449,-12.1478,70.9866,-81.5007,25.6659,147.442,4.93758,227.981,-478.926,613.707,896.409,1117.68,2728.94,890.891,4436.71,720.809
1543,-55.6327,-16.1553,73.2419,-79.4787,23.1285,147.864,2.85429,228.019,-479.814,613.012,895.759,1118.2,2728.76,891.449,4436.63,721.272
1544,-54.3372,-20.0805,75.4397,-77.3943,20.5842,148.243,0.770769,228.038,-480.702,612.315,895.109,1118.72,2728.58,892.008,4436.55,721.736
1545,-52.7648,-23.9034,77.5783,-75.2491,18.0339,148.578,-1.31282,228.038,-481.588,611.618,894.458,1119.24,2728.39,892.566,4436.48,722.199
1546,-50.9236,-27.6045,79.6561,-73.0449,15.4782,148.868,-3.3963,228.019,-482.473,610.919,893.807,1119.76,2728.21,893.124,4436.4,722.663
1547,-48.823,-31.165,81.6713,-70.7834,12.9179,149.115,-5.4795,227.981,-483.357,610.219,893.156,1120.28,2728.03,893.683,4436.33,723.126
1548,-46.4735,-34.5666,83.6224,-68.4663,10.3539,149.318,-7.56225,227.924,-484.24,609.517,892.504,1120.8,2727.84,894.241,4436.25,723.589
1549,-43.8872,-37.7921,85.5079,-66.0955,7.78674,149.477,-9.64436,227.847,-485.123,608.814,891.852,1121.32,2727.66,894.799,4436.18,724.053
1550,-41.0772,-40.8249,87.3263,-63.6728,5.2173,149.591,-11.7257,227.752,-486.004,608.11,891.2,1121.83,2727.48,895.357,4436.1,724.516
1551,-38.0577,-43.6496,89.0762,-61.2002,2.64632,149.661,-13.806,227.638,-486.884,607.405,890.547,1122.35,2727.29,895.916,4436.02,724.979
1552,-34.8442,-46.2517,90.7562,-58.6795,0.0745641,149.687,-15.8852,227.505,-487.763,606.699,889.895,1122.87,2727.11,896.474,4435.95,725.443
1553,-31.4529,-48.6179,92.3649,-56.1127,-2.49722,149.669,-17.963,227.352,-488.641,605.991,889.241,1123.38,2726.93,897.032,4435.87,725.906
1554,-27.9013,-50.7361,93.9011,-53.502,-5.06827,149.607,-20.0394,227.181,-489.518,605.282,888.588,1123.9,2726.74,897.59,4435.8,726.369
1555,-24.2073,-52.5956,95.3637,-50.8492,-7.63782,149.5,-22.1141,226.991,-490.394,604.571,887.934,1124.41,2726.56,898.148,4435.72,726.833
1556,-20.3898,-54.1866,96.7514,-48.1565,-10.2051,149.35,-24.1869,226.782,-491.269,603.86,887.28,1124.93,2726.37,898.706,4435.64,727.296
1557,-16.4683,-55.5012,98.0632,-45.4261,-12.7694,149.155,-26.2577,226.553,-492.143,603.147,886.626,1125.44,2726.19,899.264,4435.57,727.759
1558,-12.4627,-56.5325,99.298,-42.66,-15.3299,148.916,-28.3264,226.306,-493.016,602.432,885.971,1125.96,2726,899.822,4435.49,728.222
1559,-8.3935,-57.2752,100.455,-39.8604,-17.8859,148.633,-30.3926,226.04,-493.888,601.717,885.316,1126.47,2725.82,900.379,4435.42,728.686
1560,-4.28144,-57.7255,101.533,-37.0295,-20.4366,148.307,-32.4564,225.755,-494.759,601,884.661,1126.99,2725.63,900.937,4435.34,729.149
1561,-0.147529,-57.881,102.531,-34.1695,-22.9813,147.936,-34.5174,225.452,-495.629,600.282,884.006,1127.5,2725.45,901.495,4435.26,729.612
1562,3.98714,-57.741,103.449,-31.2828,-25.5192,147.522,-36.5755,225.129,-496.498,599.563,883.35,1128.01,2725.27,902.053,4435.19,730.075
